,date,varname,value,participant,asset_type,asset_or_liability
8394,1986-04-01,Money market funds; Treasury bills; asset,15509.0,money_market_funds,treasury_bills,asset
8395,1986-04-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",6827.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
8396,1986-04-01,Mutual funds; Treasury securities; asset (market value),57395.0,mutual_funds,treasury_securities,asset_(market_value)
8397,1986-04-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
8398,1986-04-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",57395.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
8399,1986-04-01,Closed-end funds; Treasury securities; asset,789.0,closed-end_funds,treasury_securities,asset
8400,1986-04-01,Exchange-traded funds; Treasury securities; asset,0.0,exchange-traded_funds,treasury_securities,asset
8401,1986-04-01,Government-sponsored enterprises; Treasury securities; asset,13315.0,government-sponsored_enterprises,treasury_securities,asset
8402,1986-04-01,Issuers of asset-backed securities; Treasury securities; asset,0.0,issuers_of_asset-backed_securities,treasury_securities,asset
8403,1986-04-01,Security brokers and dealers; Treasury securities (net); asset,12498.0,security_brokers_and_dealers,treasury_securities_(net),asset
8404,1986-04-01,Holding companies; Treasury securities; asset,643.0,holding_companies,treasury_securities,asset
8405,1986-04-01,Other financial business; Treasury securities; asset,0.0,other_financial_business,treasury_securities,asset
8406,1986-04-01,Rest of the world; Treasury securities; asset,253810.0,rest_of_the_world,treasury_securities,asset
8407,1986-04-01,Rest of the world; Treasury bills and certificates; asset,82701.0,rest_of_the_world,treasury_bills_and_certificates,asset
8408,1986-04-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",171109.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
8409,1986-04-01,Instrument discrepancies; Treasury securities (level),-11991.0,,,
8410,1986-07-01,Federal government; Treasury securities; liability,1919205.0,federal_government,treasury_securities,liability
8411,1986-07-01,Federal government; marketable Treasury securities; liability,1553259.0,federal_government,marketable_treasury_securities,liability
8412,1986-07-01,Federal government; Treasury bills; liability,410730.0,federal_government,treasury_bills,liability
8413,1986-07-01,Federal government; other marketable Treasury securities; liability,1127529.0,federal_government,other_marketable_treasury_securities,liability
8414,1986-07-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,15000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
8415,1986-07-01,Federal government; nonmarketable Treasury securities; liability,365946.0,federal_government,nonmarketable_treasury_securities,liability
8416,1986-07-01,Federal government; U.S. savings securities; liability,87769.0,federal_government,u.s._savings_securities,liability
8417,1986-07-01,State and local governments; State and local government series securities (SLGS); asset,102370.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
8418,1986-07-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
8419,1986-07-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,171641.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
8420,1986-07-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
8421,1986-07-01,Federal government; other nonmarketable Treasury securities; liability,4166.0,federal_government,other_nonmarketable_treasury_securities,liability
8422,1986-07-01,All sectors; Treasury securities; asset,1930613.0,all_sectors,treasury_securities,asset
8423,1986-07-01,Households and nonprofit organizations; Treasury securities; asset,269180.0,households_and_nonprofit_organizations,treasury_securities,asset
8424,1986-07-01,Z1/Z1/FL313161400.Q.1,87769.0,,,
8425,1986-07-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",181411.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
8426,1986-07-01,Nonfinancial corporate business; Treasury securities; asset,38961.0,nonfinancial_corporate_business,treasury_securities,asset
8427,1986-07-01,Nonfinancial noncorporate business; total U.S. government securities; asset,10530.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
8428,1986-07-01,"State and local governments; Treasury securities, including SLGS; asset",292579.0,state_and_local_governments,treasury_securities_including_slgs,asset
8429,1986-07-01,Z1/Z1/FL213061120.Q.1,102370.0,,,
8430,1986-07-01,"State and local governments; Treasury securities, excluding SLGS; asset",190209.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
8431,1986-07-01,Monetary authority; total Treasury securities; asset,184437.0,monetary_authority,total_treasury_securities,asset
8432,1986-07-01,Monetary authority; Treasury bills; asset,92064.0,monetary_authority,treasury_bills,asset
8433,1986-07-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",92373.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
8434,1986-07-01,U.S.-chartered depository institutions; Treasury securities; asset,224664.0,u.s.-chartered_depository_institutions,treasury_securities,asset
8435,1986-07-01,Foreign banking offices in the U.S.; Treasury securities; asset,6298.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
8436,1986-07-01,Banks in U.S.-affiliated areas; Treasury securities; asset,1603.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
8437,1986-07-01,Credit unions; Treasury securities; asset,7757.0,credit_unions,treasury_securities,asset
8438,1986-07-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",42240.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
8439,1986-07-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",3519.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
8440,1986-07-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",38721.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
8441,1986-07-01,Life insurance companies; Treasury securities; asset,55032.0,life_insurance_companies,treasury_securities,asset
8442,1986-07-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",0.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
8443,1986-07-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",55032.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
8444,1986-07-01,Private pension funds; Treasury securities; asset,125171.0,private_pension_funds,treasury_securities,asset
8445,1986-07-01,Private defined benefit pension funds; Treasury securities; asset,93878.0,private_defined_benefit_pension_funds,treasury_securities,asset
8446,1986-07-01,Private defined contribution pension funds; Treasury securities; asset,31293.0,private_defined_contribution_pension_funds,treasury_securities,asset
8447,1986-07-01,Federal government retirement funds; Treasury securities; asset,186641.0,federal_government_retirement_funds,treasury_securities,asset
8448,1986-07-01,Federal government defined benefit retirement funds; Treasury securities; asset,186641.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
8449,1986-07-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
8450,1986-07-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,104604.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
8451,1986-07-01,Money market funds; Treasury securities; asset,23927.0,money_market_funds,treasury_securities,asset
8452,1986-07-01,Money market funds; Treasury bills; asset,17357.0,money_market_funds,treasury_bills,asset
8453,1986-07-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",6570.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
8454,1986-07-01,Mutual funds; Treasury securities; asset (market value),66178.0,mutual_funds,treasury_securities,asset_(market_value)
8455,1986-07-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
8456,1986-07-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",66178.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
8457,1986-07-01,Closed-end funds; Treasury securities; asset,906.0,closed-end_funds,treasury_securities,asset
8458,1986-07-01,Exchange-traded funds; Treasury securities; asset,0.0,exchange-traded_funds,treasury_securities,asset
8459,1986-07-01,Government-sponsored enterprises; Treasury securities; asset,13844.0,government-sponsored_enterprises,treasury_securities,asset
